dataset_id,fold_id,subject_id,k,valid,num_present_classes,required_windows_per_class,insufficient_classes
harth,loso_subject_0,0,4,False,10,5,"{""2"": {""available_windows"": 4, ""name"": ""Shuffling""}, ""4"": {""available_windows"": 2, ""name"": ""Stairs Descending""}, ""5"": {""available_windows"": 3, ""name"": ""Standing""}}"
harth,loso_subject_0,0,5,False,10,6,"{""2"": {""available_windows"": 4, ""name"": ""Shuffling""}, ""4"": {""available_windows"": 2, ""name"": ""Stairs Descending""}, ""5"": {""available_windows"": 3, ""name"": ""Standing""}}"
harth,loso_subject_0,0,6,False,10,7,"{""2"": {""available_windows"": 4, ""name"": ""Shuffling""}, ""4"": {""available_windows"": 2, ""name"": ""Stairs Descending""}, ""5"": {""available_windows"": 3, ""name"": ""Standing""}}"
harth,loso_subject_0,0,7,False,10,8,"{""2"": {""available_windows"": 4, ""name"": ""Shuffling""}, ""4"": {""available_windows"": 2, ""name"": ""Stairs Descending""}, ""5"": {""available_windows"": 3, ""name"": ""Standing""}}"
harth,loso_subject_0,0,8,False,10,9,"{""2"": {""available_windows"": 4, ""name"": ""Shuffling""}, ""4"": {""available_windows"": 2, ""name"": ""Stairs Descending""}, ""5"": {""available_windows"": 3, ""name"": ""Standing""}, ""9"": {""available_windows"": 8, ""name"": ""Cycling Stand""}}"
harth,loso_subject_0,0,9,False,10,10,"{""2"": {""available_windows"": 4, ""name"": ""Shuffling""}, ""4"": {""available_windows"": 2, ""name"": ""Stairs Descending""}, ""5"": {""available_windows"": 3, ""name"": ""Standing""}, ""9"": {""available_windows"": 8, ""name"": ""Cycling Stand""}}"
harth,loso_subject_0,0,10,False,10,11,"{""2"": {""available_windows"": 4, ""name"": ""Shuffling""}, ""4"": {""available_windows"": 2, ""name"": ""Stairs Descending""}, ""5"": {""available_windows"": 3, ""name"": ""Standing""}, ""9"": {""available_windows"": 8, ""name"": ""Cycling Stand""}}"
harth,loso_subject_0,0,11,False,10,12,"{""2"": {""available_windows"": 4, ""name"": ""Shuffling""}, ""4"": {""available_windows"": 2, ""name"": ""Stairs Descending""}, ""5"": {""available_windows"": 3, ""name"": ""Standing""}, ""9"": {""available_windows"": 8, ""name"": ""Cycling Stand""}}"
harth,loso_subject_0,0,12,False,10,13,"{""2"": {""available_windows"": 4, ""name"": ""Shuffling""}, ""4"": {""available_windows"": 2, ""name"": ""Stairs Descending""}, ""5"": {""available_windows"": 3, ""name"": ""Standing""}, ""9"": {""available_windows"": 8, ""name"": ""Cycling Stand""}}"
harth,loso_subject_0,0,13,False,10,14,"{""2"": {""available_windows"": 4, ""name"": ""Shuffling""}, ""4"": {""available_windows"": 2, ""name"": ""Stairs Descending""}, ""5"": {""available_windows"": 3, ""name"": ""Standing""}, ""9"": {""available_windows"": 8, ""name"": ""Cycling Stand""}}"
harth,loso_subject_0,0,14,False,10,15,"{""2"": {""available_windows"": 4, ""name"": ""Shuffling""}, ""4"": {""available_windows"": 2, ""name"": ""Stairs Descending""}, ""5"": {""available_windows"": 3, ""name"": ""Standing""}, ""9"": {""available_windows"": 8, ""name"": ""Cycling Stand""}}"
harth,loso_subject_0,0,15,False,10,16,"{""2"": {""available_windows"": 4, ""name"": ""Shuffling""}, ""4"": {""available_windows"": 2, ""name"": ""Stairs Descending""}, ""5"": {""available_windows"": 3, ""name"": ""Standing""}, ""9"": {""available_windows"": 8, ""name"": ""Cycling Stand""}}"
harth,loso_subject_0,0,16,False,10,17,"{""2"": {""available_windows"": 4, ""name"": ""Shuffling""}, ""4"": {""available_windows"": 2, ""name"": ""Stairs Descending""}, ""5"": {""available_windows"": 3, ""name"": ""Standing""}, ""9"": {""available_windows"": 8, ""name"": ""Cycling Stand""}}"
harth,loso_subject_1,1,0,True,10,1,{}
harth,loso_subject_1,1,1,False,10,2,"{""7"": {""available_windows"": 1, ""name"": ""Lying""}}"
harth,loso_subject_1,1,2,False,10,3,"{""7"": {""available_windows"": 1, ""name"": ""Lying""}}"
harth,loso_subject_1,1,3,False,10,4,"{""7"": {""available_windows"": 1, ""name"": ""Lying""}}"
harth,loso_subject_1,1,4,False,10,5,"{""10"": {""available_windows"": 4, ""name"": ""Cycling Sit Inactive""}, ""4"": {""available_windows"": 4, ""name"": ""Stairs Descending""}, ""5"": {""available_windows"": 4, ""name"": ""Standing""}, ""7"": {""available_windows"": 1, ""name"": ""Lying""}, ""9"": {""available_windows"": 4, ""name"": ""Cycling Stand""}}"
harth,loso_subject_1,1,5,False,10,6,"{""10"": {""available_windows"": 4, ""name"": ""Cycling Sit Inactive""}, ""4"": {""available_windows"": 4, ""name"": ""Stairs Descending""}, ""5"": {""available_windows"": 4, ""name"": ""Standing""}, ""7"": {""available_windows"": 1, ""name"": ""Lying""}, ""9"": {""available_windows"": 4, ""name"": ""Cycling Stand""}}"
harth,loso_subject_1,1,6,False,10,7,"{""10"": {""available_windows"": 4, ""name"": ""Cycling Sit Inactive""}, ""4"": {""available_windows"": 4, ""name"": ""Stairs Descending""}, ""5"": {""available_windows"": 4, ""name"": ""Standing""}, ""7"": {""available_windows"": 1, ""name"": ""Lying""}, ""9"": {""available_windows"": 4, ""name"": ""Cycling Stand""}}"
harth,loso_subject_1,1,7,False,10,8,"{""10"": {""available_windows"": 4, ""name"": ""Cycling Sit Inactive""}, ""4"": {""available_windows"": 4, ""name"": ""Stairs Descending""}, ""5"": {""available_windows"": 4, ""name"": ""Standing""}, ""7"": {""available_windows"": 1, ""name"": ""Lying""}, ""9"": {""available_windows"": 4, ""name"": ""Cycling Stand""}}"
harth,loso_subject_1,1,8,False,10,9,"{""10"": {""available_windows"": 4, ""name"": ""Cycling Sit Inactive""}, ""4"": {""available_windows"": 4, ""name"": ""Stairs Descending""}, ""5"": {""available_windows"": 4, ""name"": ""Standing""}, ""7"": {""available_windows"": 1, ""name"": ""Lying""}, ""9"": {""available_windows"": 4, ""name"": ""Cycling Stand""}}"
harth,loso_subject_1,1,9,False,10,10,"{""10"": {""available_windows"": 4, ""name"": ""Cycling Sit Inactive""}, ""4"": {""available_windows"": 4, ""name"": ""Stairs Descending""}, ""5"": {""available_windows"": 4, ""name"": ""Standing""}, ""7"": {""available_windows"": 1, ""name"": ""Lying""}, ""9"": {""available_windows"": 4, ""name"": ""Cycling Stand""}}"
harth,loso_subject_1,1,10,False,10,11,"{""10"": {""available_windows"": 4, ""name"": ""Cycling Sit Inactive""}, ""4"": {""available_windows"": 4, ""name"": ""Stairs Descending""}, ""5"": {""available_windows"": 4, ""name"": ""Standing""}, ""7"": {""available_windows"": 1, ""name"": ""Lying""}, ""9"": {""available_windows"": 4, ""name"": ""Cycling Stand""}}"
harth,loso_subject_1,1,11,False,10,12,"{""10"": {""available_windows"": 4, ""name"": ""Cycling Sit Inactive""}, ""4"": {""available_windows"": 4, ""name"": ""Stairs Descending""}, ""5"": {""available_windows"": 4, ""name"": ""Standing""}, ""7"": {""available_windows"": 1, ""name"": ""Lying""}, ""9"": {""available_windows"": 4, ""name"": ""Cycling Stand""}}"
harth,loso_subject_1,1,12,False,10,13,"{""10"": {""available_windows"": 4, ""name"": ""Cycling Sit Inactive""}, ""4"": {""available_windows"": 4, ""name"": ""Stairs Descending""}, ""5"": {""available_windows"": 4, ""name"": ""Standing""}, ""7"": {""available_windows"": 1, ""name"": ""Lying""}, ""9"": {""available_windows"": 4, ""name"": ""Cycling Stand""}}"
harth,loso_subject_1,1,13,False,10,14,"{""10"": {""available_windows"": 4, ""name"": ""Cycling Sit Inactive""}, ""4"": {""available_windows"": 4, ""name"": ""Stairs Descending""}, ""5"": {""available_windows"": 4, ""name"": ""Standing""}, ""7"": {""available_windows"": 1, ""name"": ""Lying""}, ""9"": {""available_windows"": 4, ""name"": ""Cycling Stand""}}"
harth,loso_subject_1,1,14,False,10,15,"{""10"": {""available_windows"": 4, ""name"": ""Cycling Sit Inactive""}, ""4"": {""available_windows"": 4, ""name"": ""Stairs Descending""}, ""5"": {""available_windows"": 4, ""name"": ""Standing""}, ""7"": {""available_windows"": 1, ""name"": ""Lying""}, ""9"": {""available_windows"": 4, ""name"": ""Cycling Stand""}}"
harth,loso_subject_1,1,15,False,10,16,"{""10"": {""available_windows"": 4, ""name"": ""Cycling Sit Inactive""}, ""4"": {""available_windows"": 4, ""name"": ""Stairs Descending""}, ""5"": {""available_windows"": 4, ""name"": ""Standing""}, ""7"": {""available_windows"": 1, ""name"": ""Lying""}, ""9"": {""available_windows"": 4, ""name"": ""Cycling Stand""}}"
harth,loso_subject_1,1,16,False,10,17,"{""10"": {""available_windows"": 4, ""name"": ""Cycling Sit Inactive""}, ""4"": {""available_windows"": 4, ""name"": ""Stairs Descending""}, ""5"": {""available_windows"": 4, ""name"": ""Standing""}, ""7"": {""available_windows"": 1, ""name"": ""Lying""}, ""9"": {""available_windows"": 4, ""name"": ""Cycling Stand""}}"
harth,loso_subject_2,2,0,True,7,1,{}
harth,loso_subject_2,2,1,True,7,2,{}
harth,loso_subject_2,2,2,False,7,3,"{""4"": {""available_windows"": 2, ""name"": ""Stairs Descending""}}"
harth,loso_subject_2,2,3,False,7,4,"{""4"": {""available_windows"": 2, ""name"": ""Stairs Descending""}, ""5"": {""available_windows"": 3, ""name"": ""Standing""}}"
harth,loso_subject_2,2,4,False,7,5,"{""4"": {""available_windows"": 2, ""name"": ""Stairs Descending""}, ""5"": {""available_windows"": 3, ""name"": ""Standing""}}"
harth,loso_subject_2,2,5,False,7,6,"{""4"": {""available_windows"": 2, ""name"": ""Stairs Descending""}, ""5"": {""available_windows"": 3, ""name"": ""Standing""}}"
harth,loso_subject_2,2,6,False,7,7,"{""4"": {""available_windows"": 2, ""name"": ""Stairs Descending""}, ""5"": {""available_windows"": 3, ""name"": ""Standing""}}"
harth,loso_subject_2,2,7,False,7,8,"{""4"": {""available_windows"": 2, ""name"": ""Stairs Descending""}, ""5"": {""available_windows"": 3, ""name"": ""Standing""}}"
harth,loso_subject_2,2,8,False,7,9,"{""4"": {""available_windows"": 2, ""name"": ""Stairs Descending""}, ""5"": {""available_windows"": 3, ""name"": ""Standing""}}"
harth,loso_subject_2,2,9,False,7,10,"{""4"": {""available_windows"": 2, ""name"": ""Stairs Descending""}, ""5"": {""available_windows"": 3, ""name"": ""Standing""}}"
harth,loso_subject_2,2,10,False,7,11,"{""4"": {""available_windows"": 2, ""name"": ""Stairs Descending""}, ""5"": {""available_windows"": 3, ""name"": ""Standing""}}"
harth,loso_subject_2,2,11,False,7,12,"{""4"": {""available_windows"": 2, ""name"": ""Stairs Descending""}, ""5"": {""available_windows"": 3, ""name"": ""Standing""}}"
harth,loso_subject_2,2,12,False,7,13,"{""4"": {""available_windows"": 2, ""name"": ""Stairs Descending""}, ""5"": {""available_windows"": 3, ""name"": ""Standing""}}"
harth,loso_subject_2,2,13,False,7,14,"{""4"": {""available_windows"": 2, ""name"": ""Stairs Descending""}, ""5"": {""available_windows"": 3, ""name"": ""Standing""}}"
harth,loso_subject_2,2,14,False,7,15,"{""4"": {""available_windows"": 2, ""name"": ""Stairs Descending""}, ""5"": {""available_windows"": 3, ""name"": ""Standing""}}"
harth,loso_subject_2,2,15,False,7,16,"{""4"": {""available_windows"": 2, ""name"": ""Stairs Descending""}, ""5"": {""available_windows"": 3, ""name"": ""Standing""}}"
harth,loso_subject_2,2,16,False,7,17,"{""4"": {""available_windows"": 2, ""name"": ""Stairs Descending""}, ""5"": {""available_windows"": 3, ""name"": ""Standing""}}"
harth,loso_subject_3,3,0,True,6,1,{}
harth,loso_subject_3,3,1,True,6,2,{}
harth,loso_subject_3,3,2,True,6,3,{}
harth,loso_subject_3,3,3,True,6,4,{}
harth,loso_subject_3,3,4,True,6,5,{}
harth,loso_subject_3,3,5,True,6,6,{}
harth,loso_subject_3,3,6,True,6,7,{}
harth,loso_subject_3,3,7,True,6,8,{}
harth,loso_subject_3,3,8,True,6,9,{}
harth,loso_subject_3,3,9,True,6,10,{}
harth,loso_subject_3,3,10,True,6,11,{}
harth,loso_subject_3,3,11,True,6,12,{}
harth,loso_subject_3,3,12,True,6,13,{}
harth,loso_subject_3,3,13,True,6,14,{}
harth,loso_subject_3,3,14,True,6,15,{}
harth,loso_subject_3,3,15,False,6,16,"{""5"": {""available_windows"": 15, ""name"": ""Standing""}}"
harth,loso_subject_3,3,16,False,6,17,"{""5"": {""available_windows"": 15, ""name"": ""Standing""}}"
harth,loso_subject_4,4,0,True,8,1,{}
harth,loso_subject_4,4,1,True,8,2,{}
harth,loso_subject_4,4,2,True,8,3,{}
harth,loso_subject_4,4,3,True,8,4,{}
harth,loso_subject_4,4,4,True,8,5,{}
harth,loso_subject_4,4,5,True,8,6,{}
harth,loso_subject_4,4,6,True,8,7,{}
harth,loso_subject_4,4,7,True,8,8,{}
harth,loso_subject_4,4,8,True,8,9,{}
harth,loso_subject_4,4,9,True,8,10,{}
harth,loso_subject_4,4,10,True,8,11,{}
harth,loso_subject_4,4,11,True,8,12,{}
harth,loso_subject_4,4,12,False,8,13,"{""5"": {""available_windows"": 12, ""name"": ""Standing""}}"
harth,loso_subject_4,4,13,False,8,14,"{""11"": {""available_windows"": 13, ""name"": ""Cycling Stand Inactive""}, ""5"": {""available_windows"": 12, ""name"": ""Standing""}}"
harth,loso_subject_4,4,14,False,8,15,"{""11"": {""available_windows"": 13, ""name"": ""Cycling Stand Inactive""}, ""5"": {""available_windows"": 12, ""name"": ""Standing""}}"
harth,loso_subject_4,4,15,False,8,16,"{""11"": {""available_windows"": 13, ""name"": ""Cycling Stand Inactive""}, ""5"": {""available_windows"": 12, ""name"": ""Standing""}}"
harth,loso_subject_4,4,16,False,8,17,"{""11"": {""available_windows"": 13, ""name"": ""Cycling Stand Inactive""}, ""5"": {""available_windows"": 12, ""name"": ""Standing""}}"
harth,loso_subject_5,5,0,True,9,1,{}
harth,loso_subject_5,5,1,True,9,2,{}
harth,loso_subject_5,5,2,True,9,3,{}
harth,loso_subject_5,5,3,True,9,4,{}
harth,loso_subject_5,5,4,True,9,5,{}
harth,loso_subject_5,5,5,True,9,6,{}
harth,loso_subject_5,5,6,True,9,7,{}
harth,loso_subject_5,5,7,True,9,8,{}
harth,loso_subject_5,5,8,True,9,9,{}
harth,loso_subject_5,5,9,True,9,10,{}
harth,loso_subject_5,5,10,True,9,11,{}
harth,loso_subject_5,5,11,True,9,12,{}
harth,loso_subject_5,5,12,True,9,13,{}
harth,loso_subject_5,5,13,True,9,14,{}
harth,loso_subject_5,5,14,False,9,15,"{""5"": {""available_windows"": 14, ""name"": ""Standing""}}"
harth,loso_subject_5,5,15,False,9,16,"{""5"": {""available_windows"": 14, ""name"": ""Standing""}}"
harth,loso_subject_5,5,16,False,9,17,"{""5"": {""available_windows"": 14, ""name"": ""Standing""}}"
harth,loso_subject_6,6,0,True,9,1,{}
harth,loso_subject_6,6,1,True,9,2,{}
harth,loso_subject_6,6,2,True,9,3,{}
harth,loso_subject_6,6,3,True,9,4,{}
harth,loso_subject_6,6,4,True,9,5,{}
harth,loso_subject_6,6,5,True,9,6,{}
harth,loso_subject_6,6,6,True,9,7,{}
harth,loso_subject_6,6,7,True,9,8,{}
harth,loso_subject_6,6,8,True,9,9,{}
harth,loso_subject_6,6,9,True,9,10,{}
harth,loso_subject_6,6,10,True,9,11,{}
harth,loso_subject_6,6,11,True,9,12,{}
harth,loso_subject_6,6,12,True,9,13,{}
harth,loso_subject_6,6,13,True,9,14,{}
harth,loso_subject_6,6,14,False,9,15,"{""11"": {""available_windows"": 14, ""name"": ""Cycling Stand Inactive""}}"
harth,loso_subject_6,6,15,False,9,16,"{""11"": {""available_windows"": 14, ""name"": ""Cycling Stand Inactive""}}"
harth,loso_subject_6,6,16,False,9,17,"{""11"": {""available_windows"": 14, ""name"": ""Cycling Stand Inactive""}}"
harth,loso_subject_7,7,0,True,10,1,{}
harth,loso_subject_7,7,1,True,10,2,{}
harth,loso_subject_7,7,2,True,10,3,{}
harth,loso_subject_7,7,3,True,10,4,{}
harth,loso_subject_7,7,4,True,10,5,{}
harth,loso_subject_7,7,5,True,10,6,{}
harth,loso_subject_7,7,6,True,10,7,{}
harth,loso_subject_7,7,7,True,10,8,{}
harth,loso_subject_7,7,8,True,10,9,{}
harth,loso_subject_7,7,9,True,10,10,{}
harth,loso_subject_7,7,10,True,10,11,{}
harth,loso_subject_7,7,11,False,10,12,"{""9"": {""available_windows"": 11, ""name"": ""Cycling Stand""}}"
harth,loso_subject_7,7,12,False,10,13,"{""9"": {""available_windows"": 11, ""name"": ""Cycling Stand""}}"
harth,loso_subject_7,7,13,False,10,14,"{""9"": {""available_windows"": 11, ""name"": ""Cycling Stand""}}"
harth,loso_subject_7,7,14,False,10,15,"{""9"": {""available_windows"": 11, ""name"": ""Cycling Stand""}}"
harth,loso_subject_7,7,15,False,10,16,"{""2"": {""available_windows"": 15, ""name"": ""Shuffling""}, ""9"": {""available_windows"": 11, ""name"": ""Cycling Stand""}}"
harth,loso_subject_7,7,16,False,10,17,"{""2"": {""available_windows"": 15, ""name"": ""Shuffling""}, ""9"": {""available_windows"": 11, ""name"": ""Cycling Stand""}}"
harth,loso_subject_8,8,0,True,11,1,{}
harth,loso_subject_8,8,1,False,11,2,"{""7"": {""available_windows"": 1, ""name"": ""Lying""}, ""9"": {""available_windows"": 1, ""name"": ""Cycling Stand""}}"
harth,loso_subject_8,8,2,False,11,3,"{""4"": {""available_windows"": 2, ""name"": ""Stairs Descending""}, ""7"": {""available_windows"": 1, ""name"": ""Lying""}, ""9"": {""available_windows"": 1, ""name"": ""Cycling Stand""}}"
harth,loso_subject_8,8,3,False,11,4,"{""4"": {""available_windows"": 2, ""name"": ""Stairs Descending""}, ""7"": {""available_windows"": 1, ""name"": ""Lying""}, ""9"": {""available_windows"": 1, ""name"": ""Cycling Stand""}}"
harth,loso_subject_8,8,4,False,11,5,"{""4"": {""available_windows"": 2, ""name"": ""Stairs Descending""}, ""7"": {""available_windows"": 1, ""name"": ""Lying""}, ""9"": {""available_windows"": 1, ""name"": ""Cycling Stand""}}"
harth,loso_subject_8,8,5,False,11,6,"{""4"": {""available_windows"": 2, ""name"": ""Stairs Descending""}, ""7"": {""available_windows"": 1, ""name"": ""Lying""}, ""9"": {""available_windows"": 1, ""name"": ""Cycling Stand""}}"
harth,loso_subject_8,8,6,False,11,7,"{""4"": {""available_windows"": 2, ""name"": ""Stairs Descending""}, ""7"": {""available_windows"": 1, ""name"": ""Lying""}, ""9"": {""available_windows"": 1, ""name"": ""Cycling Stand""}}"
harth,loso_subject_8,8,7,False,11,8,"{""4"": {""available_windows"": 2, ""name"": ""Stairs Descending""}, ""7"": {""available_windows"": 1, ""name"": ""Lying""}, ""9"": {""available_windows"": 1, ""name"": ""Cycling Stand""}}"
harth,loso_subject_8,8,8,False,11,9,"{""4"": {""available_windows"": 2, ""name"": ""Stairs Descending""}, ""7"": {""available_windows"": 1, ""name"": ""Lying""}, ""9"": {""available_windows"": 1, ""name"": ""Cycling Stand""}}"
harth,loso_subject_8,8,9,False,11,10,"{""4"": {""available_windows"": 2, ""name"": ""Stairs Descending""}, ""5"": {""available_windows"": 9, ""name"": ""Standing""}, ""7"": {""available_windows"": 1, ""name"": ""Lying""}, ""9"": {""available_windows"": 1, ""name"": ""Cycling Stand""}}"
harth,loso_subject_8,8,10,False,11,11,"{""4"": {""available_windows"": 2, ""name"": ""Stairs Descending""}, ""5"": {""available_windows"": 9, ""name"": ""Standing""}, ""7"": {""available_windows"": 1, ""name"": ""Lying""}, ""9"": {""available_windows"": 1, ""name"": ""Cycling Stand""}}"
harth,loso_subject_8,8,11,False,11,12,"{""4"": {""available_windows"": 2, ""name"": ""Stairs Descending""}, ""5"": {""available_windows"": 9, ""name"": ""Standing""}, ""7"": {""available_windows"": 1, ""name"": ""Lying""}, ""9"": {""available_windows"": 1, ""name"": ""Cycling Stand""}}"
harth,loso_subject_8,8,12,False,11,13,"{""4"": {""available_windows"": 2, ""name"": ""Stairs Descending""}, ""5"": {""available_windows"": 9, ""name"": ""Standing""}, ""7"": {""available_windows"": 1, ""name"": ""Lying""}, ""9"": {""available_windows"": 1, ""name"": ""Cycling Stand""}}"
harth,loso_subject_8,8,13,False,11,14,"{""4"": {""available_windows"": 2, ""name"": ""Stairs Descending""}, ""5"": {""available_windows"": 9, ""name"": ""Standing""}, ""7"": {""available_windows"": 1, ""name"": ""Lying""}, ""9"": {""available_windows"": 1, ""name"": ""Cycling Stand""}}"
harth,loso_subject_8,8,14,False,11,15,"{""4"": {""available_windows"": 2, ""name"": ""Stairs Descending""}, ""5"": {""available_windows"": 9, ""name"": ""Standing""}, ""7"": {""available_windows"": 1, ""name"": ""Lying""}, ""9"": {""available_windows"": 1, ""name"": ""Cycling Stand""}}"
harth,loso_subject_8,8,15,False,11,16,"{""4"": {""available_windows"": 2, ""name"": ""Stairs Descending""}, ""5"": {""available_windows"": 9, ""name"": ""Standing""}, ""7"": {""available_windows"": 1, ""name"": ""Lying""}, ""9"": {""available_windows"": 1, ""name"": ""Cycling Stand""}}"
harth,loso_subject_8,8,16,False,11,17,"{""11"": {""available_windows"": 16, ""name"": ""Cycling Stand Inactive""}, ""4"": {""available_windows"": 2, ""name"": ""Stairs Descending""}, ""5"": {""available_windows"": 9, ""name"": ""Standing""}, ""7"": {""available_windows"": 1, ""name"": ""Lying""}, ""9"": {""available_windows"": 1, ""name"": ""Cycling Stand""}}"
harth,loso_subject_9,9,0,True,12,1,{}
harth,loso_subject_9,9,1,False,12,2,"{""10"": {""available_windows"": 1, ""name"": ""Cycling Sit Inactive""}}"
harth,loso_subject_9,9,2,False,12,3,"{""10"": {""available_windows"": 1, ""name"": ""Cycling Sit Inactive""}}"
harth,loso_subject_9,9,3,False,12,4,"{""10"": {""available_windows"": 1, ""name"": ""Cycling Sit Inactive""}}"
harth,loso_subject_9,9,4,False,12,5,"{""10"": {""available_windows"": 1, ""name"": ""Cycling Sit Inactive""}}"
harth,loso_subject_9,9,5,False,12,6,"{""10"": {""available_windows"": 1, ""name"": ""Cycling Sit Inactive""}}"
harth,loso_subject_9,9,6,False,12,7,"{""10"": {""available_windows"": 1, ""name"": ""Cycling Sit Inactive""}, ""7"": {""available_windows"": 6, ""name"": ""Lying""}}"
harth,loso_subject_9,9,7,False,12,8,"{""10"": {""available_windows"": 1, ""name"": ""Cycling Sit Inactive""}, ""7"": {""available_windows"": 6, ""name"": ""Lying""}}"
harth,loso_subject_9,9,8,False,12,9,"{""10"": {""available_windows"": 1, ""name"": ""Cycling Sit Inactive""}, ""7"": {""available_windows"": 6, ""name"": ""Lying""}}"
harth,loso_subject_9,9,9,False,12,10,"{""10"": {""available_windows"": 1, ""name"": ""Cycling Sit Inactive""}, ""7"": {""available_windows"": 6, ""name"": ""Lying""}}"
harth,loso_subject_9,9,10,False,12,11,"{""10"": {""available_windows"": 1, ""name"": ""Cycling Sit Inactive""}, ""7"": {""available_windows"": 6, ""name"": ""Lying""}}"
harth,loso_subject_9,9,11,False,12,12,"{""10"": {""available_windows"": 1, ""name"": ""Cycling Sit Inactive""}, ""7"": {""available_windows"": 6, ""name"": ""Lying""}}"
harth,loso_subject_9,9,12,False,12,13,"{""10"": {""available_windows"": 1, ""name"": ""Cycling Sit Inactive""}, ""7"": {""available_windows"": 6, ""name"": ""Lying""}}"
harth,loso_subject_9,9,13,False,12,14,"{""10"": {""available_windows"": 1, ""name"": ""Cycling Sit Inactive""}, ""7"": {""available_windows"": 6, ""name"": ""Lying""}}"
harth,loso_subject_9,9,14,False,12,15,"{""10"": {""available_windows"": 1, ""name"": ""Cycling Sit Inactive""}, ""7"": {""available_windows"": 6, ""name"": ""Lying""}}"
harth,loso_subject_9,9,15,False,12,16,"{""10"": {""available_windows"": 1, ""name"": ""Cycling Sit Inactive""}, ""7"": {""available_windows"": 6, ""name"": ""Lying""}}"
harth,loso_subject_9,9,16,False,12,17,"{""10"": {""available_windows"": 1, ""name"": ""Cycling Sit Inactive""}, ""7"": {""available_windows"": 6, ""name"": ""Lying""}}"
harth,loso_subject_10,10,0,True,10,1,{}
harth,loso_subject_10,10,1,True,10,2,{}
harth,loso_subject_10,10,2,True,10,3,{}
harth,loso_subject_10,10,3,True,10,4,{}
harth,loso_subject_10,10,4,True,10,5,{}
harth,loso_subject_10,10,5,True,10,6,{}
harth,loso_subject_10,10,6,True,10,7,{}
harth,loso_subject_10,10,7,True,10,8,{}
harth,loso_subject_10,10,8,False,10,9,"{""9"": {""available_windows"": 8, ""name"": ""Cycling Stand""}}"
